id,title,short_title,api_uri,first_name,middle_name,last_name,suffix,date_of_birth,gender,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,cook_pvi,dw_nominate,ideal_point,seniority,next_election,total_votes,missed_votes,total_present,last_updated,ocd_id,office,phone,fax,state,district,at_large,geoid,missed_votes_pct,votes_with_party_pct,votes_against_party_pct
R000614,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000614.json,Chip,,Roy,,1972-08-07,M,R,,RepChipRoy,,,412826,,177319,,N00042268,/g/11fghyq4y1,H8TX21307,https://roy.house.gov,,,True,R+10,,,2,2020,907,21,2,2020-09-26 13:30:21 -0400,ocd-division/country:us/state:tx/cd:21,1319 Longworth House Office Building,202-225-4236,,TX,21,False,4821,2.32,79.5,20.39
R000486,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000486.json,Lucille,,Roybal-Allard,,1941-06-12,F,D,,RepRoybalAllard,RepRoybalAllard,RepRoybalAllard,400347,26136,26766,29317,N00006671,/m/024txf,H2CA33048,https://roybal-allard.house.gov,https://roybal-allard.house.gov/news/rss.aspx,,True,D+33,-0.47,,28,2020,907,23,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:ca/cd:40,2083 Rayburn House Office Building,202-225-1766,,CA,40,False,0640,2.54,99.21,0.68
R000599,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000599.json,Raul,,Ruiz,,1972-08-25,M,D,,CongressmanRuiz,CongressmanRaulRuizMD,repraulruiz,412519,79727,136407,21311,N00033510,/m/02p8pz0,H2CA36439,https://ruiz.house.gov,https://ruiz.house.gov/rss.xml,,True,D+2,-0.243,,8,2020,907,0,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:ca/cd:36,2342 Rayburn House Office Building,202-225-5330,,CA,36,False,0636,0.0,98.45,1.44
R000576,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000576.json,C.A. Dutch,,Ruppersberger,,1946-01-31,M,D,,Call_Me_Dutch,DutchRupp,ruppersberger,400349,49155,36130,20329,N00025482,/m/025k36,H2MD02160,https://ruppersberger.house.gov,https://ruppersberger.house.gov/rss.xml,,True,D+11,-0.295,,18,2020,907,14,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:md/cd:2,2206 Rayburn House Office Building,202-225-3061,,MD,2,False,2402,1.54,98.99,0.9
R000515,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000515.json,Bobby,L.,Rush,,1946-11-23,M,D,,RepBobbyRush,congressmanbobbyrush,CongressmanRush,400350,26127,26831,29346,N00004887,/m/0255x3,H2IL01042,https://rush.house.gov,https://rush.house.gov/rss.xml,,True,D+27,-0.478,,28,2020,907,56,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:il/cd:1,2188 Rayburn House Office Building,202-225-4372,,IL,1,False,1701,6.17,98.59,1.3
R000609,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000609.json,John,,Rutherford,,1952-09-02,M,R,,RepRutherfordFL,RepRutherfordFL,,412692,104531,172542,21744,N00039777,/m/03zz77,H6FL04105,https://rutherford.house.gov,https://rutherford.house.gov/rss.xml,,True,R+17,0.395,,4,2020,907,41,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:fl/cd:4,1711 Longworth House Office Building,202-225-2501,,FL,4,False,1204,4.52,90.79,9.09
R000577,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000577.json,Tim,,Ryan,,1973-07-16,M,D,,RepTimRyan,timryan,timryanvision,400352,1003608,45638,20343,N00025280,/m/039tr9,H2OH17109,https://timryan.house.gov,https://timryan.house.gov/rss.xml,,True,D+7,-0.403,,18,2020,907,180,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:oh/cd:13,1126 Longworth House Office Building,202-225-5261,,OH,13,False,3913,19.85,99.17,0.69
S001177,Delegate,Del.,https://api.propublica.org/congress/v1/members/S001177.json,Gregorio,Kilili Camacho,Sablan,,1955-01-19,M,D,,Kilili_Sablan,153423912663,CongressmanSablan,412312,1031366,110903,,N00030418,/m/04ycmvy,,https://sablan.house.gov,https://sablan.house.gov/rss.xml,,True,,,,12,2020,316,83,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:mp/cd:79,2411 Rayburn House Office Building,202-225-2646,,MP,At-Large,True,6998,26.27,99.57,0.43
S001204,Delegate,Del.,https://api.propublica.org/congress/v1/members/S001204.json,Michael,,San Nicolas,,1981-01-30,M,D,,GuamCongressman,,,412770,,,,N00042619,,,https://sannicolas.house.gov,,,True,,,,2,2020,316,160,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:gu/cd:79,1632 Longworth House Office Building,202-225-1188,,GU,At-Large,True,6698,50.63,99.36,0.64
S001156,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001156.json,Linda,T.,Sánchez,,1969-01-28,F,D,,RepLindaSanchez,CongresswomanLindaSanchez,LindaTSanchez,400355,1003554,29674,20310,N00024870,/m/024xc7,H2CA39078,https://lindasanchez.house.gov,https://lindasanchez.house.gov/rss.xml,,True,D+17,-0.508,,18,2020,907,31,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:ca/cd:38,2329 Rayburn House Office Building,202-225-6676,,CA,38,False,0638,3.42,98.86,1.03
S001168,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001168.json,John,,Sarbanes,,1962-05-22,M,D,,RepSarbanes,RepSarbanes,RepJohnSarbanes,412212,1022884,66575,20724,N00027751,/m/08_r8n,H6MD03292,https://sarbanes.house.gov,https://sarbanes.house.gov/rss.xml,,True,D+13,-0.468,,14,2020,907,4,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:md/cd:3,2370 Rayburn House Office Building,202-225-4016,,MD,3,False,2403,0.44,99.33,0.55
S001176,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001176.json,Steve,,Scalise,,1965-10-06,M,R,House Minority Whip,SteveScalise,RepSteveScalise,RepSteveScalise,412261,1015311,9026,20759,N00009660,/m/0br34c,H0LA01087,https://scalise.house.gov,https://scalise.house.gov/rss.xml,,True,R+24,0.563,,14,2020,907,15,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:la/cd:1,2049 Rayburn House Office Building,202-225-3015,,LA,1,False,2201,1.65,96.04,3.85
S001205,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001205.json,Mary,Gay,Scanlon,,1959-08-30,F,D,,RepMGS,,,412750,,178890,,N00042706,/g/11ghrc58bb,H8PA07200,https://scanlon.house.gov,https://medium.com/feed/@repmgs,,True,D+13,,,4,2020,907,5,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:pa/cd:5,1535 Longworth House Office Building,202-225-2011,,PA,5,False,4205,0.55,99.0,0.89
S001145,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001145.json,Jan,,Schakowsky,,1944-05-26,F,D,,JanSchakowsky,janschakowsky,repschakowsky,400360,57874,6387,29911,N00004724,/m/0256nw,H8IL09067,https://schakowsky.house.gov,,,True,D+18,-0.606,,22,2020,907,13,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:il/cd:9,2367 Rayburn House Office Building,202-225-2111,,IL,9,False,1709,1.43,98.43,1.46
S001150,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001150.json,Adam,B.,Schiff,,1960-06-22,M,D,,RepAdamSchiff,RepAdamSchiff,adamschiff,400361,90167,9489,20104,N00009585,/m/024tls,H0CA27085,https://schiff.house.gov,,,True,D+23,-0.349,,20,2020,907,3,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:ca/cd:28,2269 Rayburn House Office Building,202-225-4176,,CA,28,False,0628,0.33,99.45,0.44
S001190,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001190.json,Brad,,Schneider,,1961-08-20,M,D,,repschneider,CongressmanBradSchneider,RepBradSchneider,412534,63948,134948,21326,N00033101,/m/0j63zyv,H2IL10068,https://schneider.house.gov,https://schneider.house.gov/rss.xml,,True,D+10,-0.173,,4,2020,907,7,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:il/cd:10,1432 Longworth House Office Building,202-225-4835,,IL,10,False,1710,0.77,99.0,0.89
S001180,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001180.json,Kurt,,Schrader,,1951-10-19,M,D,,RepSchrader,repschrader,repkurtschrader,412315,1031358,10813,20944,N00030071,/m/0412ntl,H8OR05107,https://schrader.house.gov,https://schrader.house.gov/newsroom/rss.aspx,,True,EVEN,-0.188,,12,2020,907,20,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:or/cd:5,2431 Rayburn House Office Building,202-225-5711,,OR,5,False,4105,2.21,93.9,5.99
S001216,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001216.json,Kim,,Schrier,,1968-08-23,F,D,,RepKimSchrier,,,412835,,181124,,N00041606,/g/11gzqmm209,H8WA08189,https://schrier.house.gov,,,True,EVEN,,,2,2020,907,5,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:wa/cd:8,1123 Longworth House Office Building,202-225-7761,,WA,8,False,5308,0.55,97.78,2.11
S001183,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001183.json,David,,Schweikert,,1962-03-03,M,R,,RepDavid,repdavidschweikert,RepDavidSchweikert,412399,5205,106387,21105,N00006460,/m/03wbpxj,H4AZ06045,https://schweikert.house.gov,https://schweikert.house.gov/rss.xml,,True,R+9,0.59,,10,2020,907,5,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:az/cd:6,1526 Longworth House Office Building,202-225-2190,,AZ,6,False,0406,0.55,90.38,9.51
S001157,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001157.json,David,,Scott,,1945-06-27,M,D,,RepDavidScott,113303673339,RepDavidScott,400363,1003567,7826,20321,N00024871,/m/0255r4,H2GA13012,https://davidscott.house.gov,https://davidscott.house.gov/news/rss.aspx,,True,D+20,-0.301,,18,2020,907,15,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:ga/cd:13,225 Cannon House Office Building,202-225-2939,,GA,13,False,1313,1.65,99.1,0.79
S001189,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001189.json,Austin,,Scott,,1969-12-10,M,R,,AustinScottGA08,RepAustinScott,RepAustinScott,412417,623344,11812,21123,N00032457,/m/076zn3y,H0GA08099,https://austinscott.house.gov,https://austinscott.house.gov/rss.xml,,True,R+15,0.569,,10,2020,907,16,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:ga/cd:8,2417 Rayburn House Office Building,202-225-6531,,GA,8,False,1308,1.76,95.36,4.52
S000185,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000185.json,Robert,C.,Scott,,1947-04-30,M,D,,BobbyScott,RepBobbyScott,repbobbyscott,400364,25888,27117,39307,N00002147,/m/03twgl,H6VA01117,https://bobbyscott.house.gov,https://bobbyscott.house.gov/rss.xml,,True,R+3,-0.45,,28,2020,907,5,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:va/cd:3,1201 Longworth House Office Building,202-225-8351,,VA,3,False,5103,0.55,98.67,1.22
S000244,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000244.json,F.,James,Sensenbrenner,,1943-06-14,M,R,,JimPressOffice,RepSensenbrenner,RepSensenbrenner,400365,1507,27142,14657,N00004291,/m/024tp2,H8WI09050,https://sensenbrenner.house.gov,https://sensenbrenner.house.gov/?a=RSS.Feed,,True,R+13,0.638,,42,2020,907,138,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:wi/cd:5,2449 Rayburn House Office Building,202-225-5101,,WI,5,False,5505,15.22,93.06,6.81
S000248,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000248.json,José,E.,Serrano,,1943-10-24,M,D,,RepJoseSerrano,RepJoseSerrano,,400366,14306,26981,29134,N00001813,/m/03s6z9,H0NY18065,https://serrano.house.gov,https://serrano.house.gov/rss.xml,,True,D+44,-0.491,,32,2020,907,115,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:ny/cd:15,2354 Rayburn House Office Building,202-225-4361,,NY,15,False,3615,12.68,98.99,0.88
S001185,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001185.json,Terri,,Sewell,,1965-01-01,F,D,,RepTerriSewell,RepSewell,RepSewell,412396,623257,121621,21102,N00030622,/m/05pbszt,H0AL07086,https://sewell.house.gov,https://sewell.house.gov/rss.xml,,True,D+20,-0.391,,10,2020,907,27,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:al/cd:7,2201 Rayburn House Office Building,202-225-2665,,AL,7,False,0107,2.98,98.41,1.48
S001206,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001206.json,Donna,,Shalala,,1941-02-14,F,D,,RepShalala,,,412768,,182301,,N00042811,/m/01v3vb,H8FL27193,https://shalala.house.gov,,,True,D+5,,,2,2020,907,3,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:fl/cd:27,1320 Longworth House Office Building,202-225-3931,,FL,27,False,1227,0.33,99.33,0.55
S000344,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000344.json,Brad,,Sherman,,1954-10-24,M,D,,BradSherman,63158229861,shermanca27,400371,45124,142,29707,N00006897,/m/024tkr,H6CA24113,https://sherman.house.gov,https://sherman.house.gov/rss.xml,,True,D+18,-0.342,,24,2020,907,18,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:ca/cd:30,2181 Rayburn House Office Building,202-225-5911,,CA,30,False,0630,1.98,98.87,1.01
S001207,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001207.json,Mikie,,Sherrill,,1972-01-19,F,D,,RepSherrill,,,412799,,179651,,N00041154,/g/11f3r4x6x5,H8NJ11142,https://sherrill.house.gov,,,True,R+3,,,2,2020,907,6,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:nj/cd:11,1208 Longworth House Office Building,202-225-5034,,NJ,11,False,3411,0.66,95.55,4.34
S000364,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000364.json,John,,Shimkus,,1958-02-21,M,R,,RepShimkus,repshimkus,repshimkus,400373,30623,246,29718,N00004961,/m/02573y,H2IL20042,https://shimkus.house.gov,https://shimkus.house.gov/rss.xml,,True,R+21,0.375,,24,2020,907,57,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:il/cd:15,2217 Rayburn House Office Building,202-225-5271,,IL,15,False,1715,6.28,95.26,4.63
S001148,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001148.json,Mike,,Simpson,,1950-09-08,M,R,,CongMikeSimpson,96007744606,CongMikeSimpson,400376,57889,2917,29910,N00006263,/m/0255tn,H8ID02064,https://simpson.house.gov,https://simpson.house.gov/news/rss.aspx,,True,R+17,0.297,,22,2020,907,50,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:id/cd:2,2084 Rayburn House Office Building,202-225-5531,,ID,2,False,1602,5.51,89.44,10.45
S001165,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001165.json,Albio,,Sires,,1951-01-26,M,D,,RepSires,81058818750,RepSiresNJ13,412186,1022293,22510,20542,N00027523,/m/08bt8r,H6NJ13191,https://sires.house.gov,https://sires.house.gov/rss.xml,,True,D+27,-0.405,,16,2020,907,48,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:nj/cd:8,2268 Rayburn House Office Building,202-225-7919,,NJ,8,False,3408,5.29,99.42,0.47
S001208,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001208.json,Elissa,,Slotkin,,1976-07-10,F,D,,RepSlotkin,,,412784,,181080,,N00041357,/g/11dfr3z7r1,H8MI08102,https://slotkin.house.gov,,,True,R+4,,,2,2020,907,2,1,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:mi/cd:8,1531 Longworth House Office Building,202-225-4872,,MI,8,False,2608,0.22,93.69,6.31
S001172,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001172.json,Adrian,,Smith,,1970-12-19,M,R,,RepAdrianSmith,,RepAdrianSmith,412217,1022845,21284,20729,N00027623,/m/0c505n,H6NE03115,https://adriansmith.house.gov,https://adriansmith.house.gov/rss.xml,,True,R+27,0.517,,14,2020,907,5,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:ne/cd:3,502 Cannon House Office Building,202-225-6435,,NE,3,False,3103,0.55,95.08,4.81
S000510,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000510.json,Adam,,Smith,,1965-06-15,M,D,,RepAdamSmith,RepAdamSmith,CongressmanAdamSmith,400379,44329,845,29768,N00007833,/m/024zj_,H6WA09025,https://adamsmith.house.gov,,,True,D+21,-0.284,,24,2020,907,22,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:wa/cd:9,2264 Rayburn House Office Building,202-225-8901,,WA,9,False,5309,2.43,98.98,0.91
S000522,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000522.json,Christopher,H.,Smith,,1953-03-04,M,R,,RepChrisSmith,RepChrisSmith,USRepChrisSmith,400380,6411,26952,14863,N00009816,/m/033f4d,H8NJ04014,https://chrissmith.house.gov,https://chrissmith.house.gov/news/rss.aspx,,True,R+8,0.164,,40,2020,907,38,0,2020-09-26 13:30:21 -0400,ocd-division/country:us/state:nj/cd:4,2373 Rayburn House Office Building,202-225-3765,,NJ,4,False,3404,4.19,74.59,25.29
S001195,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001195.json,Jason,,Smith,,1980-06-16,M,R,,RepJasonSmith,repjasonsmith,RepJasonSmith,412596,71083,59318,21373,N00035282,/m/0g9yj_2,H4MO08162,https://jasonsmith.house.gov,,,True,R+24,0.597,,8,2020,907,2,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:mo/cd:8,2418 Rayburn House Office Building,202-225-4404,,MO,8,False,2908,0.22,95.76,4.12
S001199,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001199.json,Lloyd,,Smucker,,1964-01-23,M,R,,RepSmucker,RepSmucker,,412722,103540,102454,21745,N00038781,/m/05t08cn,H6PA16320,https://smucker.house.gov,https://smucker.house.gov/rss.xml,,True,R+14,0.426,,4,2020,907,49,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:pa/cd:11,127 Cannon House Office Building,202-225-2411,,PA,11,False,4211,5.4,96.59,3.29
S001200,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001200.json,Darren,,Soto,,1978-02-25,M,D,,RepDarrenSoto,CongressmanDarrenSoto,repdarrensoto,412695,104534,67618,21746,N00037422,/m/05b_1xw,H6FL09179,https://soto.house.gov,https://soto.house.gov/rss.xml,,True,D+5,-0.38,,4,2020,907,13,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:fl/cd:9,1507 Longworth House Office Building,202-225-9889,,FL,9,False,1209,1.43,99.22,0.67
S001209,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001209.json,Abigail,,Spanberger,,1979-08-07,F,D,,RepSpanberger,,,412833,,179682,,N00041418,/g/11fgm1ffs7,H8VA07094,https://spanberger.house.gov,,,True,R+13,,,2,2020,907,3,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:va/cd:7,1239 Longworth House Office Building,202-225-2815,,VA,7,False,5107,0.33,91.57,8.31
S001210,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001210.json,Ross,,Spano,,1966-07-16,M,R,,RepRossSpano,,,412765,,142164,,N00043319,/m/0v3c060,H8FL15230,https://spano.house.gov,,,True,R+6,,,2,2020,907,18,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:fl/cd:15,224 Cannon House Office Building,202-225-1252,,FL,15,False,1215,1.98,95.12,4.77
S001175,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001175.json,Jackie,,Speier,,1950-05-14,F,D,,RepSpeier,JackieSpeier,jackiespeierca12,412259,1027627,8425,20762,N00029649,/m/06k27l,H8CA12171,https://speier.house.gov,https://speier.house.gov/rss.xml,,True,D+27,-0.38,,14,2020,907,41,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:ca/cd:14,2465 Rayburn House Office Building,202-225-3531,,CA,14,False,0614,4.52,98.5,1.39
S001211,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001211.json,Greg,,Stanton,,1970-03-08,M,D,,RepGregStanton,,,412753,,72030,,N00041750,/m/0hgrxqb,H8AZ09040,https://stanton.house.gov,,,True,D+4,,,2,2020,907,5,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:az/cd:9,128 Cannon House Office Building,202-225-9888,,AZ,9,False,0409,0.55,99.11,0.78
S001212,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001212.json,Pete,,Stauber,,1966-05-10,M,R,,RepPeteStauber,,,412792,,159954,,N00041511,/g/11gjy6v3nv,H8MN08043,https://stauber.house.gov,,,True,R+4,,,2,2020,907,9,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:mn/cd:8,126 Cannon House Office Building,202-225-6211,,MN,8,False,2708,0.99,87.42,12.47
S001196,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001196.json,Elise,,Stefanik,,1984-07-02,F,R,,RepStefanik,RepEliseStefanik,,412648,76364,152539,21541,N00035523,/m/0110fjsf,H4NY21079,https://stefanik.house.gov,https://stefanik.house.gov/rss.xml,,True,R+4,0.222,,6,2020,907,3,0,2020-09-26 13:30:21 -0400,ocd-division/country:us/state:ny/cd:21,318 Cannon House Office Building,202-225-4611,,NY,21,False,3621,0.33,80.13,19.75
S001213,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001213.json,Bryan,,Steil,,1981-03-30,M,R,,RepBryanSteil,,,412836,,,,N00043379,/g/11fhnfybnd,H8WI01156,https://steil.house.gov,,,True,R+5,,,2,2020,908,12,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:wi/cd:1,1408 Longworth House Office Building,202-225-3031,,WI,1,False,5501,1.32,92.12,7.77
S001214,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001214.json,Greg,,Steube,,1978-05-19,M,R,,RepGregSteube,,,412766,,117248,,N00042808,/m/0k3lrh0,H8FL17053,https://steube.house.gov,,,True,R+13,,,2,2020,907,30,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:fl/cd:17,521 Cannon House Office Building,202-225-5792,,FL,17,False,1217,3.31,89.89,10.0
S001215,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001215.json,Haley,,Stevens,,1983-06-24,F,D,,RepHaleyStevens,,,412786,,181092,,N00040915,/g/11gzqmm20k,H8MI11254,https://stevens.house.gov,,,True,R+4,,,2,2020,907,1,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:mi/cd:11,227 Cannon House Office Building,202-225-8171,,MI,11,False,2611,0.11,97.35,2.54
S001192,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001192.json,Chris,,Stewart,,1960-07-15,M,R,,RepChrisStewart,RepChrisStewart,repchrisstewart,412581,68466,135930,21367,N00033932,/m/0j273ks,H2UT02324,https://stewart.house.gov,https://stewart.house.gov/rss.xml,,True,R+16,0.527,,8,2020,907,23,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:ut/cd:2,2242 Rayburn House Office Building,202-225-9730,,UT,2,False,4902,2.54,96.01,3.88
S001187,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001187.json,Steve,,Stivers,,1965-03-24,M,R,,RepSteveStivers,116058275133542,RepSteveStivers,412461,62320,45333,21163,N00029574,/m/08xnqw,H8OH15076,https://stivers.house.gov,https://stivers.house.gov/news/rss.aspx,,True,R+7,0.298,,10,2020,907,56,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:oh/cd:15,2234 Rayburn House Office Building,202-225-2015,,OH,15,False,3915,6.17,89.56,10.32
S001201,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001201.json,Thomas,,Suozzi,,1962-08-31,M,D,,RepTomSuozzi,RepTomSuozzi,,412717,104747,92111,21747,N00038742,/m/060n4d,H6NY03247,https://suozzi.house.gov,https://suozzi.house.gov/rss.xml,,True,D+1,-0.212,,4,2020,907,10,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:ny/cd:3,214 Cannon House Office Building,202-225-3335,,NY,3,False,3603,1.1,96.98,2.91
S001193,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001193.json,Eric,,Swalwell,,1980-11-16,M,D,,RepSwalwell,CongressmanEricSwalwell,ericswalwell,412514,79729,129529,21306,N00033508,/m/0ncq55g,H2CA15094,https://swalwell.house.gov,https://swalwell.house.gov/rss.xml,,True,D+20,-0.368,,8,2020,907,207,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:ca/cd:15,407 Cannon House Office Building,202-225-5065,,CA,15,False,0615,22.82,98.85,1.0
T000472,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000472.json,Mark,,Takano,,1960-12-10,M,D,,RepMarkTakano,RepMarkTakano,RepMarkTakano,412520,2737,22337,21312,N00006701,/m/0k3lj_y,H2CA43245,https://takano.house.gov,,,True,D+12,-0.463,,8,2020,907,18,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:ca/cd:41,420 Cannon House Office Building,202-225-2305,,CA,41,False,0641,1.98,98.76,1.13
T000479,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000479.json,Van,,Taylor,,1972-08-01,M,R,,RepVanTaylor,,,412821,,,,N00027709,/m/0f9kk3,H8TX03123,https://vantaylor.house.gov,,,True,R+13,,,2,2020,907,6,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:tx/cd:3,1404 Longworth House Office Building,202-225-4201,,TX,3,False,4803,0.66,92.83,7.05
T000467,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000467.json,Glenn,,Thompson,,1959-07-27,M,R,,CongressmanGT,CongressmanGT,CongressmanGT,412317,1031359,24046,20946,N00029736,/m/0409b0_,H8PA05071,https://thompson.house.gov,https://thompson.house.gov/rss.xml,,True,R+20,0.312,,12,2020,907,26,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:pa/cd:15,400 Cannon House Office Building,202-225-5121,,PA,15,False,4215,2.87,92.55,7.33
T000460,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000460.json,Mike,,Thompson,,1951-01-24,M,D,,RepThompson,RepMikeThompson,CongressmanMThompson,400403,57872,3564,29901,N00007419,/m/024sdl,H8CA01109,https://mikethompson.house.gov,https://mikethompson.house.gov/rss.xml,,True,D+21,-0.395,,22,2020,907,18,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:ca/cd:5,406 Cannon House Office Building,202-225-3311,,CA,5,False,0605,1.98,97.86,2.03
T000193,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000193.json,Bennie,,Thompson,,1948-01-28,M,D,,BennieGThompson,CongressmanBennieGThompson,RepBennieThompson,400402,7304,26929,29368,N00003288,/m/033tc5,H4MS02068,https://benniethompson.house.gov,https://benniethompson.house.gov/rss.xml,,True,D+14,-0.516,,28,2020,907,39,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:ms/cd:2,2466 Rayburn House Office Building,202-225-5876,,MS,2,False,2802,4.3,98.73,1.15
T000238,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000238.json,William,M.,Thornberry,,1958-07-15,M,R,,MacTXPress,repmacthornberry,RepMacThornberry,400404,36814,21706,29572,N00006052,/m/03dnvd,H4TX13014,https://thornberry.house.gov,,,True,R+33,0.525,,26,2020,907,31,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:tx/cd:13,2208 Rayburn House Office Building,202-225-3706,,TX,13,False,4813,3.42,94.48,5.41
